,URL,Date,Rent,Bedrooms,Bathrooms,Area,Distance,Rent_bucket
421,https://boston.craigslist.org/gbs/apa/d/medford-ready-31-gut-renovation-br-bath/7512698667.html,Sun 24 Jul 07:41:33 AM,3600.0,3,1.0,1300.0,6.03923,"(3300, 5100]"
422,https://boston.craigslist.org/gbs/apa/d/malden-three-to-four-bedroom-apartment/7512600107.html,Sat 23 Jul 07:12:47 PM,2900.0,3,1.0,1300.0,5.28278,"(2520, 3300]"
423,https://boston.craigslist.org/gbs/apa/d/somerville-bedroom-apt-davis-square/7512556750.html,Sat 23 Jul 05:14:33 PM,1850.0,1,1.0,350.0,5.55887,"(795, 2520]"
424,https://boston.craigslist.org/gbs/apa/d/boston-southie-beautiful-bed-bath-feet/7512552783.html,Sat 23 Jul 05:05:01 PM,4800.0,3,1.0,1031.0,0.97415,"(3300, 5100]"
425,https://boston.craigslist.org/gbs/apa/d/cambridge-early-move-in-no-fee-br-bonus/7512547935.html,Sat 23 Jul 04:53:35 PM,3400.0,2,1.0,1000.0,3.17654,"(3300, 5100]"
428,https://boston.craigslist.org/gbs/apa/d/somerville-superb-location-no-broker/7512415727.html,Sat 23 Jul 12:28:01 PM,3500.0,2,2.0,1200.0,4.56312,"(3300, 5100]"
429,https://boston.craigslist.org/gbs/apa/d/boston-luxury-studio-seaport-sept-1st/7512410673.html,Sat 23 Jul 12:18:21 PM,2200.0,0,1.0,475.0,0.29013,"(795, 2520]"
430,https://boston.craigslist.org/gbs/apa/d/cambridge-br-cambridge-freshpond/7512400133.html,Sat 23 Jul 11:58:40 AM,3300.0,3,1.0,1000.0,4.7125,"(2520, 3300]"
431,https://boston.craigslist.org/gbs/apa/d/brookline-coolidge-corner-bed-condo/7512383043.html,Sat 23 Jul 11:23:27 AM,3200.0,2,1.0,958.0,3.70888,"(2520, 3300]"
432,https://boston.craigslist.org/gbs/apa/d/watertown-updated-three-bedroom/7512358842.html,Sat 23 Jul 10:30:45 AM,2800.0,3,1.0,1125.0,5.91535,"(2520, 3300]"
433,https://boston.craigslist.org/gbs/apa/d/boston-10-renovated-studio-alcove-ht-hw/7512356427.html,Sat 23 Jul 10:25:05 AM,1850.0,0,1.0,350.0,2.59567,"(795, 2520]"
434,https://boston.craigslist.org/gbs/apa/d/boston-bed-north-end/7512356284.html,Sat 23 Jul 10:24:39 AM,2600.0,2,1.0,1000.0,1.54754,"(2520, 3300]"
436,https://boston.craigslist.org/gbs/apa/d/boston-bright-fenway-bedroom-next-to-no/7512348336.html,Sat 23 Jul 10:04:23 AM,3000.0,2,1.0,770.0,3.09068,"(2520, 3300]"
437,https://boston.craigslist.org/gbs/apa/d/boston-exquisite-charles-street-studio/7512347820.html,Sat 23 Jul 10:03:01 AM,2200.0,0,1.0,400.0,1.65292,"(795, 2520]"
438,https://boston.craigslist.org/gbs/apa/d/somerville-spacious-rooms-to-rent-4br/7512347463.html,Sat 23 Jul 10:02:04 AM,1125.0,4,2.0,1448.0,4.01651,"(795, 2520]"
439,https://boston.craigslist.org/gbs/apa/d/somerville-incredible-4br-2ba-in/7512347063.html,Sat 23 Jul 10:01:06 AM,4500.0,4,2.0,1448.0,4.01651,"(3300, 5100]"
440,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-level-bed-bath-condo/7512346711.html,Sat 23 Jul 10:00:12 AM,3400.0,2,2.0,1081.0,4.01651,"(3300, 5100]"
441,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-1-jamaica-plain-between/7512345767.html,Sat 23 Jul 09:57:38 AM,2400.0,1,1.0,785.0,3.98788,"(795, 2520]"
442,https://boston.craigslist.org/gbs/apa/d/medford-ready-31-gut-renovation-br-bath/7512337987.html,Sat 23 Jul 09:34:54 AM,3600.0,3,1.0,1300.0,6.03923,"(3300, 5100]"
443,https://boston.craigslist.org/gbs/apa/d/east-boston-multi-level-bedroom/7512331588.html,Sat 23 Jul 09:14:50 AM,3000.0,3,1.0,1000.0,2.98086,"(2520, 3300]"
444,https://boston.craigslist.org/gbs/apa/d/dorchester-savin-hill-walk-to-jfk/7512319638.html,Sat 23 Jul 08:31:26 AM,2340.0,3,1.0,1000.0,1.89416,"(795, 2520]"
446,https://boston.craigslist.org/gbs/apa/d/boston-beautiful-south-end-bedroom-15/7512194368.html,Fri 22 Jul 07:06:58 PM,3800.0,2,1.5,909.0,1.34859,"(3300, 5100]"
448,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-bdrm-level-townhouse-in/7512177941.html,Fri 22 Jul 06:24:15 PM,2475.0,1,1.5,1250.0,4.10835,"(795, 2520]"
449,https://boston.craigslist.org/gbs/apa/d/cambridge-great-bedroom-unit-from-1/7512172872.html,Fri 22 Jul 06:11:27 PM,3150.0,2,1.0,830.0,2.93131,"(2520, 3300]"
450,https://boston.craigslist.org/gbs/apa/d/allston-two-bedroom-apartment-in-small/7512165602.html,Fri 22 Jul 05:54:05 PM,2500.0,2,1.0,950.0,4.57634,"(795, 2520]"
452,https://boston.craigslist.org/gbs/apa/d/boston-studio-large-space-inc-heathw/7512139986.html,Fri 22 Jul 04:55:06 PM,2150.0,0,1.0,300.0,2.53983,"(795, 2520]"
453,https://boston.craigslist.org/gbs/apa/d/roslindale-top-floor-1br-rozzie-apt/7512133915.html,Fri 22 Jul 04:41:59 PM,2150.0,1,1.0,650.0,5.70454,"(795, 2520]"
454,https://boston.craigslist.org/gbs/apa/d/somerville-luxurious-spacious-2br-2ba/7512130238.html,Fri 22 Jul 04:34:04 PM,4200.0,2,2.0,1114.0,3.32006,"(3300, 5100]"
455,https://boston.craigslist.org/gbs/apa/d/brighton-two-bedroom-one-bath-condo-for/7512114808.html,Fri 22 Jul 04:02:11 PM,2000.0,2,1.0,734.0,5.75577,"(795, 2520]"
457,https://boston.craigslist.org/gbs/apa/d/brighton-top-floor-big-bedrooms-laundry/7512106391.html,Fri 22 Jul 03:45:39 PM,2900.0,4,1.0,1450.0,6.18739,"(2520, 3300]"
458,https://boston.craigslist.org/gbs/apa/d/east-boston-unique-housing-in-boston/7512100830.html,Fri 22 Jul 03:34:35 PM,2250.0,1,2.0,600.0,1.45221,"(795, 2520]"
460,https://boston.craigslist.org/gbs/apa/d/brookline-top-floor-studio-available/7512094478.html,Fri 22 Jul 03:21:52 PM,2205.0,0,1.0,335.0,4.03466,"(795, 2520]"
461,https://boston.craigslist.org/gbs/apa/d/dorchester-center-modern-2b-with-wd-in/7512086459.html,Fri 22 Jul 03:06:39 PM,4407.0,2,2.0,965.0,3.64151,"(3300, 5100]"
462,https://boston.craigslist.org/gbs/apa/d/dorchester-center-modern-2b-with-wd-in/7512085935.html,Fri 22 Jul 03:05:37 PM,4567.0,2,2.0,1052.0,3.64151,"(3300, 5100]"
463,https://boston.craigslist.org/gbs/apa/d/dorchester-center-modern-1b-with-wd-in/7512085433.html,Fri 22 Jul 03:04:41 PM,3367.0,1,1.0,709.0,3.64151,"(3300, 5100]"
464,https://boston.craigslist.org/gbs/apa/d/dorchester-center-modern-1b-with-wd-in/7512084952.html,Fri 22 Jul 03:03:39 PM,3453.0,1,1.0,754.0,3.64151,"(3300, 5100]"
465,https://boston.craigslist.org/gbs/apa/d/dorchester-center-modern-studio-with-wd/7512084206.html,Fri 22 Jul 03:02:18 PM,2947.0,0,1.0,580.0,3.64151,"(2520, 3300]"
466,https://boston.craigslist.org/gbs/apa/d/dorchester-center-modern-studio-with-wd/7512083628.html,Fri 22 Jul 03:01:15 PM,2635.0,0,1.0,485.0,3.64151,"(2520, 3300]"
468,https://boston.craigslist.org/gbs/apa/d/cambridge-1-priv-suite-inc-solarium/7512045161.html,Fri 22 Jul 01:48:17 PM,990.0,1,1.0,500.0,3.37354,"(795, 2520]"
469,https://boston.craigslist.org/gbs/apa/d/cambridge-bed-bath-study-large-private/7511985626.html,Fri 22 Jul 12:00:38 PM,4250.0,3,1.0,1500.0,3.79756,"(3300, 5100]"
470,https://boston.craigslist.org/gbs/apa/d/watertown-by-owner-br-15-bath-hard-wood/7511936795.html,Fri 22 Jul 10:21:22 AM,3650.0,2,1.5,1100.0,7.12071,"(3300, 5100]"
471,https://boston.craigslist.org/gbs/apa/d/brookline-renovated-3br-15bth-in/7511921149.html,Fri 22 Jul 09:44:43 AM,3495.0,3,1.5,1450.0,4.33073,"(3300, 5100]"
472,https://boston.craigslist.org/gbs/apa/d/chelsea-check-out-our-bed-bath-every/7511920861.html,Fri 22 Jul 09:43:53 AM,2813.0,2,2.0,900.0,3.88054,"(2520, 3300]"
473,https://boston.craigslist.org/gbs/apa/d/medford-updated-4-br-apt-near-tufts/7511911115.html,Fri 22 Jul 09:16:43 AM,3300.0,3,1.0,1500.0,6.13246,"(2520, 3300]"
474,https://boston.craigslist.org/gbs/apa/d/dorchester-center-room-for-rent-new/7511851842.html,Fri 22 Jul 12:25:57 AM,925.0,4,2.0,1600.0,3.64151,"(795, 2520]"
475,https://boston.craigslist.org/gbs/apa/d/boston-gut-renovation-10-foot-ceilings/7511846286.html,Thu 21 Jul 11:49:11 PM,5000.0,2,2.0,1500.0,0.70066,"(3300, 5100]"
476,https://boston.craigslist.org/gbs/apa/d/boston-2950-spacious-1br-marlborough-st/7511838387.html,Thu 21 Jul 11:05:18 PM,2950.0,1,1.0,700.0,2.46071,"(2520, 3300]"
479,https://boston.craigslist.org/gbs/apa/d/boston-pet-friendly-secure-bike-parking/7511754942.html,Thu 21 Jul 06:19:58 PM,4451.0,2,2.0,912.0,1.77868,"(3300, 5100]"
480,https://boston.craigslist.org/gbs/apa/d/east-boston-bed-bath-apt-for-rent/7511737462.html,Thu 21 Jul 05:38:25 PM,2200.0,2,1.0,600.0,2.21961,"(795, 2520]"
488,https://boston.craigslist.org/gbs/apa/d/allston-bedroom-bathroom-apartment-no/7511636101.html,Thu 21 Jul 02:08:00 PM,1950.0,1,1.0,700.0,4.57634,"(795, 2520]"
489,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7511603504.html,Thu 21 Jul 01:03:24 PM,2300.0,1,1.0,624.0,4.03658,"(795, 2520]"
493,https://boston.craigslist.org/gbs/apa/d/medford-31-gut-renovation-br-bath-near/7511568000.html,Thu 21 Jul 11:55:43 AM,3600.0,3,1.0,1100.0,5.92117,"(3300, 5100]"
494,https://boston.craigslist.org/gbs/apa/d/somerville-prime-porter-square/7511562913.html,Thu 21 Jul 11:45:33 AM,3700.0,3,1.0,1392.0,4.72056,"(3300, 5100]"
496,https://boston.craigslist.org/gbs/apa/d/newtonville-totally-renovated-31-single/7511534912.html,Thu 21 Jul 10:49:53 AM,3550.0,3,1.5,1200.0,8.45052,"(3300, 5100]"
497,https://boston.craigslist.org/gbs/apa/d/cambridge-available-for-sept-0br/7511519954.html,Thu 21 Jul 10:15:51 AM,2200.0,0,1.0,450.0,3.95637,"(795, 2520]"
498,https://boston.craigslist.org/gbs/apa/d/cambridge-available-for-aug-0br/7511518405.html,Thu 21 Jul 10:12:05 AM,2200.0,0,1.0,420.0,3.95637,"(795, 2520]"
499,https://boston.craigslist.org/gbs/apa/d/boston-furnished-loft-bed-downtown/7511516113.html,Thu 21 Jul 10:06:27 AM,5000.0,2,1.0,1080.0,1.02168,"(3300, 5100]"
500,https://boston.craigslist.org/gbs/apa/d/cambridge-available-for-aug-1br/7511513623.html,Thu 21 Jul 10:00:52 AM,2600.0,1,1.0,565.0,3.95637,"(2520, 3300]"
501,https://boston.craigslist.org/gbs/apa/d/brighton-brand-new-renoveted-on-trolley/7511510826.html,Thu 21 Jul 09:54:08 AM,3295.0,2,1.0,800.0,5.33057,"(2520, 3300]"
502,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-1st-month-free/7511496401.html,Thu 21 Jul 09:15:05 AM,3359.0,1,1.0,611.0,4.01651,"(3300, 5100]"
504,https://boston.craigslist.org/gbs/apa/d/somerville-brand-new-renovation/7511490697.html,Thu 21 Jul 08:58:01 AM,2700.0,2,1.0,800.0,3.54717,"(2520, 3300]"
505,https://boston.craigslist.org/gbs/apa/d/somerville-new-renovation-brand-new/7511490189.html,Thu 21 Jul 08:56:17 AM,1800.0,0,1.0,500.0,3.54717,"(795, 2520]"
506,https://boston.craigslist.org/gbs/apa/d/cambridge-arlington-rooms-25-bedrooms/7511472046.html,Thu 21 Jul 07:28:42 AM,2850.0,2,1.0,1300.0,6.67818,"(2520, 3300]"
507,https://boston.craigslist.org/gbs/apa/d/boston-bay-village-1br-1ba-private-deck/7511411631.html,Wed 20 Jul 10:02:12 PM,2700.0,1,1.0,700.0,1.22578,"(2520, 3300]"
509,https://boston.craigslist.org/gbs/apa/d/watertown-large-sunny-just-renovated/7511395716.html,Wed 20 Jul 09:02:00 PM,3100.0,3,1.0,1350.0,7.02573,"(2520, 3300]"
510,https://boston.craigslist.org/gbs/apa/d/brookline-village-one-br-heat-hw-pkng/7511347049.html,Wed 20 Jul 06:37:18 PM,2250.0,1,1.0,757.0,4.93592,"(795, 2520]"
511,https://boston.craigslist.org/gbs/apa/d/boston-back-bay-finish-deposit-free/7511345701.html,Wed 20 Jul 06:33:51 PM,4775.0,1,1.0,901.0,1.80581,"(3300, 5100]"
513,https://boston.craigslist.org/gbs/apa/d/boston-stainless-steel-kitchen/7511341818.html,Wed 20 Jul 06:23:58 PM,4150.0,2,1.0,830.0,0.29013,"(3300, 5100]"
514,https://boston.craigslist.org/gbs/apa/d/boston-secure-bike-parking-outdoor/7511340172.html,Wed 20 Jul 06:19:45 PM,4101.0,2,2.0,865.0,1.77868,"(3300, 5100]"
515,https://boston.craigslist.org/gbs/apa/d/watertown-truly-pristine-room-2bed-plus/7511335927.html,Wed 20 Jul 06:09:26 PM,2400.0,2,1.0,1200.0,7.09472,"(795, 2520]"
516,https://boston.craigslist.org/gbs/apa/d/somerville-luxury-one-bedroom-apartment/7511320124.html,Wed 20 Jul 05:30:53 PM,2650.0,1,1.0,578.0,3.82072,"(2520, 3300]"
517,https://boston.craigslist.org/gbs/apa/d/brighton-spacious-sunny-bedroom-with/7511316464.html,Wed 20 Jul 05:22:29 PM,2700.0,2,1.0,1270.0,5.73619,"(2520, 3300]"
518,https://boston.craigslist.org/gbs/apa/d/south-boston-sunny-spacious-open/7511308068.html,Wed 20 Jul 05:03:52 PM,2400.0,1,1.0,680.0,0.65788,"(795, 2520]"
519,https://boston.craigslist.org/gbs/apa/d/brighton-totally-renovated-bed-bath/7511298509.html,Wed 20 Jul 04:42:50 PM,3295.0,2,1.0,800.0,5.31519,"(2520, 3300]"
521,https://boston.craigslist.org/gbs/apa/d/somerville-bedroom-brilliant-light-min/7511294275.html,Wed 20 Jul 04:33:28 PM,2350.0,3,1.0,950.0,4.58305,"(795, 2520]"
522,https://boston.craigslist.org/gbs/apa/d/south-boston-800sf-bedroom-with/7511291831.html,Wed 20 Jul 04:28:24 PM,2500.0,1,1.0,800.0,1.00633,"(795, 2520]"
523,https://boston.craigslist.org/gbs/apa/d/brighton-new-renovation-on-trolley-low/7511287686.html,Wed 20 Jul 04:19:16 PM,2875.0,1,1.0,650.0,5.33824,"(2520, 3300]"
525,https://boston.craigslist.org/gbs/apa/d/somerville-awesome-bed-free-laundry/7511283078.html,Wed 20 Jul 04:09:39 PM,3000.0,1,1.0,800.0,5.05682,"(2520, 3300]"
527,https://boston.craigslist.org/gbs/apa/d/east-boston-gut-renovation-top-floor/7511276755.html,Wed 20 Jul 03:56:40 PM,3700.0,4,2.0,1350.0,3.84303,"(3300, 5100]"
528,https://boston.craigslist.org/gbs/apa/d/boston-the-devonshire/7511276277.html,Wed 20 Jul 03:55:42 PM,3548.0,1,1.0,777.0,1.16487,"(3300, 5100]"
529,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-fantastic-studio-with/7511272435.html,Wed 20 Jul 03:47:46 PM,1800.0,0,1.0,400.0,3.77819,"(795, 2520]"
530,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-br-jamaica-plain-no-fee/7511256768.html,Wed 20 Jul 03:14:35 PM,2775.0,2,1.0,975.0,3.80491,"(2520, 3300]"
531,https://boston.craigslist.org/gbs/apa/d/somerville-sundrenched-bedroom-parking/7511252067.html,Wed 20 Jul 03:05:16 PM,2150.0,2,1.0,700.0,4.16931,"(795, 2520]"
533,https://boston.craigslist.org/gbs/apa/d/brighton-bedroom-with-parking-in/7511202139.html,Wed 20 Jul 01:28:03 PM,3800.0,4,1.0,1250.0,6.22435,"(3300, 5100]"
534,https://boston.craigslist.org/gbs/apa/d/medford-gut-renovation-porch-dishwasher/7511194142.html,Wed 20 Jul 01:13:35 PM,3000.0,3,1.0,1250.0,5.99345,"(2520, 3300]"
535,https://boston.craigslist.org/gbs/apa/d/brighton-1-studio-alcove-no-broker-fee/7511194081.html,Wed 20 Jul 01:13:27 PM,2075.0,0,1.0,440.0,5.96826,"(795, 2520]"
538,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7511183729.html,Wed 20 Jul 12:54:38 PM,2300.0,1,1.0,624.0,4.03658,"(795, 2520]"
539,https://boston.craigslist.org/gbs/apa/d/chelsea-dont-wait-these-move-in-deals/7511165086.html,Wed 20 Jul 12:20:00 PM,2868.0,2,2.0,956.0,3.88054,"(2520, 3300]"
541,https://boston.craigslist.org/gbs/apa/d/belmont-finely-designed-space-extra/7511150490.html,Wed 20 Jul 11:52:23 AM,2600.0,2,1.0,1200.0,7.72348,"(2520, 3300]"
542,https://boston.craigslist.org/gbs/apa/d/belmont-below-market-cost-spacial-rooms/7511143850.html,Wed 20 Jul 11:39:13 AM,2250.0,2,2.0,1100.0,7.12434,"(795, 2520]"
543,https://boston.craigslist.org/gbs/apa/d/belmont-fabuli-level-house-rich-refin/7511141923.html,Wed 20 Jul 11:35:15 AM,2700.0,2,1.0,1200.0,7.11705,"(2520, 3300]"
545,https://boston.craigslist.org/gbs/apa/d/allston-look-2b-1ba-off-harvard-ave-all/7511079698.html,Wed 20 Jul 09:15:02 AM,2225.0,2,1.0,456.0,4.55395,"(795, 2520]"
546,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-1br-block-to/7511070309.html,Wed 20 Jul 08:44:26 AM,995.0,1,2.0,1600.0,2.3738,"(795, 2520]"
547,https://boston.craigslist.org/gbs/apa/d/quincy-quincy-ctr-1st-floor-modern-bed/7511063043.html,Wed 20 Jul 08:14:17 AM,2500.0,2,1.0,850.0,6.31132,"(795, 2520]"
548,https://boston.craigslist.org/gbs/apa/d/cambridge-classy-cambridge-full-service/7511059749.html,Wed 20 Jul 07:58:57 AM,3653.0,1,1.0,785.0,2.59323,"(3300, 5100]"
549,https://boston.craigslist.org/gbs/apa/d/medford-newly-renovated-bedroom/7511013350.html,Tue 19 Jul 11:39:05 PM,3300.0,3,1.0,1100.0,5.78972,"(2520, 3300]"
550,https://boston.craigslist.org/gbs/apa/d/brookline-hhw-included-bed-bath/7511010523.html,Tue 19 Jul 11:23:02 PM,1950.0,1,1.0,575.0,4.67819,"(795, 2520]"
553,https://boston.craigslist.org/gbs/apa/d/brighton-on-the-train-furnished-one/7510962079.html,Tue 19 Jul 08:15:27 PM,2200.0,1,1.0,600.0,5.55,"(795, 2520]"
555,https://boston.craigslist.org/gbs/apa/d/belmont-showroom-space-open-multi-beds/7510959592.html,Tue 19 Jul 08:08:45 PM,2300.0,2,2.0,1100.0,7.33295,"(795, 2520]"
557,https://boston.craigslist.org/gbs/apa/d/boston-dog-wash-pool-well-designed/7510917615.html,Tue 19 Jul 06:16:56 PM,4323.0,2,2.0,922.0,1.77868,"(3300, 5100]"
558,https://boston.craigslist.org/gbs/apa/d/cambridge-bed-bath-bristol-st-kendall/7510910139.html,Tue 19 Jul 05:59:27 PM,3600.0,3,1.0,960.0,2.98935,"(3300, 5100]"
559,https://boston.craigslist.org/gbs/apa/d/brighton-1-renovated-porch-ss/7510903315.html,Tue 19 Jul 05:43:28 PM,2875.0,1,1.0,550.0,5.26031,"(2520, 3300]"
560,https://boston.craigslist.org/gbs/apa/d/brighton-1-renovated-porch-ss/7510901165.html,Tue 19 Jul 05:38:34 PM,3295.0,2,1.0,750.0,5.26031,"(2520, 3300]"
561,https://boston.craigslist.org/gbs/apa/d/watertown-belmont-bedroom-close-to-bus/7510888058.html,Tue 19 Jul 05:09:12 PM,2500.0,2,1.0,1200.0,7.73431,"(795, 2520]"
562,https://boston.craigslist.org/gbs/apa/d/cambridge-available-now-renovated/7510887740.html,Tue 19 Jul 05:08:32 PM,5000.0,2,1.0,850.0,3.15344,"(3300, 5100]"
563,https://boston.craigslist.org/gbs/apa/d/cambridge-available-now-renovated/7510883887.html,Tue 19 Jul 05:00:37 PM,5000.0,2,1.0,850.0,3.15344,"(3300, 5100]"
565,https://boston.craigslist.org/gbs/apa/d/boston-sunny-spacious-top-floor-bed/7510863624.html,Tue 19 Jul 04:17:51 PM,2800.0,1,1.0,900.0,3.5187,"(2520, 3300]"
567,https://boston.craigslist.org/gbs/apa/d/boston-beautiful-studio-near-leather/7510835994.html,Tue 19 Jul 03:23:24 PM,3601.0,0,1.0,510.0,1.02168,"(3300, 5100]"
568,https://boston.craigslist.org/gbs/apa/d/boston-beautiful-studio-near-leather/7510835355.html,Tue 19 Jul 03:22:07 PM,3678.0,0,1.0,510.0,1.02168,"(3300, 5100]"
569,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-top-floor-open-floor/7510817628.html,Tue 19 Jul 02:47:59 PM,4295.0,3,2.0,1433.0,4.13387,"(3300, 5100]"
570,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-gorgeous-victorian-top/7510813303.html,Tue 19 Jul 02:39:45 PM,2100.0,2,1.0,800.0,4.10835,"(795, 2520]"
571,https://boston.craigslist.org/gbs/apa/d/medford-tufts-campus-furnished-one/7510807004.html,Tue 19 Jul 02:27:50 PM,1900.0,1,1.0,679.0,6.12715,"(795, 2520]"
572,https://boston.craigslist.org/gbs/apa/d/cambridge-north-cambridge-near-alewife/7510788090.html,Tue 19 Jul 01:52:11 PM,1200.0,1,1.0,1000.0,5.8096,"(795, 2520]"
573,https://boston.craigslist.org/gbs/apa/d/brighton-sunny-open-utilities-included/7510776145.html,Tue 19 Jul 01:29:55 PM,2500.0,2,1.0,760.0,5.23182,"(795, 2520]"
574,https://boston.craigslist.org/gbs/apa/d/east-boston-bedroom-office-bath-laundry/7510773460.html,Tue 19 Jul 01:24:54 PM,3100.0,3,1.0,800.0,2.315,"(2520, 3300]"
575,https://boston.craigslist.org/gbs/apa/d/east-boston-spacious-bed-15-bath/7510772993.html,Tue 19 Jul 01:24:01 PM,2650.0,1,1.5,700.0,2.29632,"(2520, 3300]"
576,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-granite-stainless-d/7510748992.html,Tue 19 Jul 12:40:04 PM,2795.0,1,1.0,700.0,4.13387,"(2520, 3300]"
577,https://boston.craigslist.org/gbs/apa/d/somerville-no-fee-huge-bed-bath-central/7510747677.html,Tue 19 Jul 12:37:40 PM,3495.0,2,2.0,1055.0,4.13387,"(3300, 5100]"
578,https://boston.craigslist.org/gbs/apa/d/west-roxbury-brand-new-bed-den-no-fee/7510723972.html,Tue 19 Jul 11:55:22 AM,3175.0,1,1.0,888.0,8.40426,"(2520, 3300]"
579,https://boston.craigslist.org/gbs/apa/d/boston-north-end-bed-central-ac-laundry/7510662809.html,Tue 19 Jul 11:54:35 AM,3000.0,2,1.0,1000.0,1.56815,"(2520, 3300]"
580,https://boston.craigslist.org/gbs/apa/d/chelsea-close-to-major-transit-and/7510716430.html,Tue 19 Jul 11:41:16 AM,2853.0,2,2.0,900.0,3.88054,"(2520, 3300]"
581,https://boston.craigslist.org/gbs/apa/d/boston-north-end-loft-2200-great-open/7510716078.html,Tue 19 Jul 11:40:39 AM,2200.0,0,1.0,500.0,1.35947,"(795, 2520]"
582,https://boston.craigslist.org/gbs/apa/d/malden-eye-grabbing-new-1bedbalcony-gym/7510714993.html,Tue 19 Jul 11:38:39 AM,2563.0,1,1.0,758.0,5.8611,"(2520, 3300]"
583,https://boston.craigslist.org/gbs/apa/d/boston-large-1bed-plus-office-room-in/7510713684.html,Tue 19 Jul 11:36:02 AM,2550.0,1,1.0,541.0,1.36449,"(2520, 3300]"
584,https://boston.craigslist.org/gbs/apa/d/brighton-1-no-broker-fee-security/7510702961.html,Tue 19 Jul 11:15:00 AM,2175.0,1,1.0,629.0,5.488,"(795, 2520]"
585,https://boston.craigslist.org/gbs/apa/d/dorchester-center-red-line-ashmont/7510702272.html,Tue 19 Jul 11:13:34 AM,2200.0,2,1.5,854.0,4.01996,"(795, 2520]"
586,https://boston.craigslist.org/gbs/apa/d/boston-the-federal-new-north-end-jr/7510698185.html,Tue 19 Jul 11:05:47 AM,2300.0,1,1.0,400.0,1.40132,"(795, 2520]"
587,https://boston.craigslist.org/gbs/apa/d/brighton-1-updated-ht-hw-included-pet/7510696041.html,Tue 19 Jul 11:01:37 AM,2150.0,0,1.0,430.0,5.60744,"(795, 2520]"
588,https://boston.craigslist.org/gbs/apa/d/cambridge-great-bed-bath-awesome/7510693681.html,Tue 19 Jul 10:56:49 AM,2350.0,2,1.0,1100.0,5.93101,"(795, 2520]"
589,https://boston.craigslist.org/gbs/apa/d/cambridge-immaculate-bright-spacious/7510683482.html,Tue 19 Jul 10:34:09 AM,3300.0,2,1.0,1100.0,5.0264,"(2520, 3300]"
590,https://boston.craigslist.org/gbs/apa/d/malden-be-1st-to-live-in-new-1bed/7510669557.html,Tue 19 Jul 10:02:03 AM,2428.0,1,1.0,650.0,5.8611,"(795, 2520]"
591,https://boston.craigslist.org/gbs/apa/d/boston-perfect-north-end-bed-2300-nice/7510667140.html,Tue 19 Jul 09:56:44 AM,2300.0,1,1.0,450.0,1.56815,"(795, 2520]"
592,https://boston.craigslist.org/gbs/apa/d/chestnut-hill-be-1st-to-live-in-1bed/7510666895.html,Tue 19 Jul 09:56:10 AM,2805.0,1,1.0,785.0,6.30749,"(2520, 3300]"
593,https://boston.craigslist.org/gbs/apa/d/boston-live-in-the-of-the-back-bay-1bed/7510664589.html,Tue 19 Jul 09:50:54 AM,3895.0,1,1.0,655.0,1.69129,"(3300, 5100]"
594,https://boston.craigslist.org/gbs/apa/d/watertown-by-owner-br-15-bath-hard-wood/7510661921.html,Tue 19 Jul 09:44:37 AM,3650.0,2,1.5,1100.0,7.12071,"(3300, 5100]"
596,https://boston.craigslist.org/gbs/apa/d/boston-stunning-seaport-bed-no-fee/7510641407.html,Tue 19 Jul 08:41:01 AM,4265.0,1,1.0,722.0,0.29013,"(3300, 5100]"
597,https://boston.craigslist.org/gbs/apa/d/boston-impeccable-full-service-1bd-d/7510640053.html,Tue 19 Jul 08:35:51 AM,4001.0,1,1.0,570.0,1.69129,"(3300, 5100]"
600,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7510638294.html,Tue 19 Jul 08:29:13 AM,2300.0,1,1.0,624.0,4.03658,"(795, 2520]"
602,https://boston.craigslist.org/gbs/apa/d/west-roxbury-brand-new-gorgeous-bed/7510638081.html,Tue 19 Jul 08:28:14 AM,3280.0,2,2.0,1128.0,8.41631,"(2520, 3300]"
603,https://boston.craigslist.org/gbs/apa/d/boston-eye-catching-seaport-luxury-1bed/7510635750.html,Tue 19 Jul 08:17:51 AM,4419.0,1,1.0,815.0,0.29013,"(3300, 5100]"
604,https://boston.craigslist.org/gbs/apa/d/cambridge-loft-lovers-dream-roofdeck/7510634833.html,Tue 19 Jul 08:13:39 AM,2525.0,0,1.0,533.0,2.59323,"(2520, 3300]"
605,https://boston.craigslist.org/gbs/apa/d/south-boston-city-point-2br-brownstone/7510634123.html,Tue 19 Jul 08:10:14 AM,3500.0,2,1.5,1600.0,1.04318,"(3300, 5100]"
