,URL,Date,Monthly Rent,Bedrooms,Bathrooms,Area in sqft,Distance
159,https://boston.craigslist.org/gbs/apa/d/dorchester-2bd-2ba-rental-3rd-flr/7514074603.html,Wed 27 Jul 02:04:58 PM,2350.0,2,2.0,750,3.80294
160,https://boston.craigslist.org/gbs/apa/d/somerville-bed-office-private-porch/7514074117.html,Wed 27 Jul 02:04:01 PM,2600.0,2,1.0,1500,4.42647
161,https://boston.craigslist.org/gbs/apa/d/arlington-beautiful-bedroom-plus-office/7514065323.html,Wed 27 Jul 01:47:14 PM,2000.0,1,1.0,,7.9688
162,https://boston.craigslist.org/gbs/apa/d/roxbury-bedroom-35-bath-for-rent-near/7514060092.html,Wed 27 Jul 01:37:03 PM,4000.0,5,3.5,2700,2.18201
163,https://boston.craigslist.org/gbs/apa/d/brighton-no-fee-cheap-allston-studio/7514048840.html,Wed 27 Jul 01:16:11 PM,1695.0,0,1.0,,4.90487
164,https://boston.craigslist.org/gbs/apa/d/somerville-amazing-sommerville/7514047214.html,Wed 27 Jul 01:13:16 PM,1233.0,3,1.0,1100,3.63308
165,https://boston.craigslist.org/gbs/apa/d/brighton-lots-of-space-and-light-for/7514039801.html,Wed 27 Jul 01:00:49 PM,995.0,4,1.0,,5.75577
166,https://boston.craigslist.org/gbs/apa/d/boston-4bed-2bath-duplex-laundry-ac/7514039201.html,Wed 27 Jul 12:59:50 PM,4500.0,4,3.0,,1.53935
167,https://boston.craigslist.org/gbs/apa/d/brighton-no-fee-amazing-allston-october/7514037924.html,Wed 27 Jul 12:57:12 PM,1695.0,0,1.0,,4.90487
168,https://boston.craigslist.org/gbs/apa/d/allston-no-fee-stunning-new-renovation/7514030667.html,Wed 27 Jul 12:43:50 PM,3600.0,3,2.0,1100,4.41756
169,https://boston.craigslist.org/gbs/apa/d/hyde-park-ample-privacy-in-large-and/7514029172.html,Wed 27 Jul 12:40:56 PM,945.0,5,2.0,,7.32096
170,https://boston.craigslist.org/gbs/apa/d/boston-north-end-bedroom-available/7514028385.html,Wed 27 Jul 12:39:27 PM,2000.0,1,1.0,,1.54754
171,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-beautiful-apartment-in/7514023886.html,Wed 27 Jul 12:31:16 PM,2850.0,3,1.0,,4.64979
172,https://boston.craigslist.org/gbs/apa/d/somerville-sparkling-br-large-back-deck/7514023393.html,Wed 27 Jul 12:30:25 PM,3850.0,4,1.0,,5.51567
173,https://boston.craigslist.org/gbs/apa/d/brighton-beautiful-updated-hardwood/7514020499.html,Wed 27 Jul 12:25:09 PM,2300.0,1,1.0,,5.36851
174,https://boston.craigslist.org/gbs/apa/d/brighton-cozy-bedroom-close-to-oak/7514017614.html,Wed 27 Jul 12:19:51 PM,2300.0,1,1.0,,5.36851
175,https://boston.craigslist.org/gbs/apa/d/brookline-village-brookline-washer/7514016079.html,Wed 27 Jul 12:16:58 PM,3495.0,3,1.0,,4.30312
176,https://boston.craigslist.org/gbs/apa/d/watertown-totally-renovated-pristine/7514013194.html,Wed 27 Jul 12:11:47 PM,2800.0,3,1.0,,5.91535
177,https://boston.craigslist.org/gbs/apa/d/melrose-melrose-brand-new-be-the-first/7514012689.html,Wed 27 Jul 12:10:46 PM,3625.0,2,2.0,1087,7.86347
178,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-davis-square-4br/7514009201.html,Wed 27 Jul 12:04:28 PM,5000.0,4,3.0,,5.51567
179,https://boston.craigslist.org/gbs/apa/d/dorchester-beautiful-apartment-in/7514005047.html,Wed 27 Jul 11:56:51 AM,3375.0,5,1.0,,1.86912
180,https://boston.craigslist.org/gbs/apa/d/brighton-studio-rooms-2nd-floor-corner/7514003143.html,Wed 27 Jul 11:53:07 AM,1650.0,1,1.0,,5.13029
181,https://boston.craigslist.org/gbs/apa/d/malden-bedroom-sf/7513999899.html,Wed 27 Jul 11:46:27 AM,3100.0,4,1.0,1331,5.2776
182,https://boston.craigslist.org/gbs/apa/d/roxbury-crossing-spacious-two-floor/7513998388.html,Wed 27 Jul 11:43:22 AM,4995.0,4,2.0,1951,3.66376
183,https://boston.craigslist.org/gbs/apa/d/brighton-half-broker-fee-brand-new/7513992376.html,Wed 27 Jul 11:31:35 AM,2875.0,1,1.0,,5.26031
184,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-avail-1-modern-jp-bed/7513991611.html,Wed 27 Jul 11:30:16 AM,3789.0,2,2.0,928,3.65231
185,https://boston.craigslist.org/gbs/apa/d/east-boston-no-feebrand-new-br-harbor/7513989673.html,Wed 27 Jul 11:26:20 AM,3500.0,3,1.0,1400,1.49517
186,https://boston.craigslist.org/gbs/apa/d/boston-seaport-studio-apartment-no-fee/7513979995.html,Wed 27 Jul 11:07:18 AM,3007.0,0,1.0,491,0.29013
187,https://boston.craigslist.org/gbs/apa/d/brookline-village-modern-bed-near/7513978171.html,Wed 27 Jul 11:03:38 AM,3270.0,1,1.0,744,3.59021
188,https://boston.craigslist.org/gbs/apa/d/boston-awesome-studio-in-kenmore-heat/7513977462.html,Wed 27 Jul 11:02:12 AM,2500.0,0,1.0,,2.99628
189,https://boston.craigslist.org/gbs/apa/d/brighton-vacant-for-asap-or-1-porch/7513966368.html,Wed 27 Jul 10:40:25 AM,1750.0,1,1.0,700,6.09127
190,https://boston.craigslist.org/gbs/apa/d/cambridge-spacious-bedroom-balcony-in/7513966099.html,Wed 27 Jul 10:39:46 AM,3595.0,3,1.0,,3.554
191,https://boston.craigslist.org/gbs/apa/d/somerville-br-ba-luxury-condo-available/7513961845.html,Wed 27 Jul 10:30:30 AM,4200.0,3,3.0,2300,5.23461
192,https://boston.craigslist.org/gbs/apa/d/boston-south-boston-no-brokers-fee/7513961012.html,Wed 27 Jul 10:28:38 AM,2200.0,1,1.0,,1.25323
193,https://boston.craigslist.org/gbs/apa/d/cambridge-bdr-den/7513957089.html,Wed 27 Jul 10:19:28 AM,3850.0,2,1.0,1320,3.35578
194,https://boston.craigslist.org/gbs/apa/d/melrose-melrose-month-free-walk-to/7513955081.html,Wed 27 Jul 10:15:04 AM,2580.0,1,1.0,,7.86347
195,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7513944810.html,Wed 27 Jul 09:51:44 AM,1.0,1,1.0,624,4.03658
196,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7513944577.html,Wed 27 Jul 09:51:11 AM,2300.0,1,1.0,624,4.03658
197,https://boston.craigslist.org/gbs/apa/d/woburn-woburn-bed-duplex2-levelsa-cpets/7513941619.html,Wed 27 Jul 09:43:52 AM,2550.0,2,1.0,,12.82952
198,https://boston.craigslist.org/gbs/apa/d/winchester-lg-studio-all-utilities/7513940503.html,Wed 27 Jul 09:41:09 AM,1695.0,0,1.0,,8.97346
199,https://boston.craigslist.org/gbs/apa/d/cambridge-bd-bath-dw-central-c-in-unit/7513936711.html,Wed 27 Jul 09:30:48 AM,4500.0,3,1.0,800,3.16906
200,https://boston.craigslist.org/gbs/apa/d/watertown-video-renovated-two-bedroom/7513934508.html,Wed 27 Jul 09:24:12 AM,2495.0,2,1.0,,6.27268
201,https://boston.craigslist.org/gbs/apa/d/everett-sunny-bright-bed-close-to-bus/7513934417.html,Wed 27 Jul 09:23:53 AM,2850.0,3,1.0,,4.58093
202,https://boston.craigslist.org/gbs/apa/d/arlington-bedroom-off-mass-ave-heat-hw/7513932594.html,Wed 27 Jul 09:18:28 AM,1795.0,1,1.0,,8.26087
203,https://boston.craigslist.org/gbs/apa/d/everett-top-floor-bed-bright-sunny/7513931936.html,Wed 27 Jul 09:16:41 AM,2800.0,3,1.0,,4.58093
204,https://boston.craigslist.org/gbs/apa/d/chelsea-no-fee-bed-chelsea-sunny/7513930441.html,Wed 27 Jul 09:12:16 AM,1850.0,1,1.0,,3.58856
205,https://boston.craigslist.org/gbs/apa/d/chelsea-new-bed-sunny-laundry-on-bus/7513928537.html,Wed 27 Jul 09:06:27 AM,1800.0,1,1.0,,3.58856
206,https://boston.craigslist.org/gbs/apa/d/brighton-one-bedroom-apartment-includes/7513927139.html,Wed 27 Jul 09:02:38 AM,1595.0,1,1.0,,5.06229
207,https://boston.craigslist.org/gbs/apa/d/brighton-sept-1st-bed-full-bath-central/7513906588.html,Wed 27 Jul 07:27:56 AM,3400.0,3,2.0,,6.33103
208,https://boston.craigslist.org/gbs/apa/d/new-town-no-fee-bedroom-versatile/7513905463.html,Wed 27 Jul 07:19:13 AM,2250.0,2,1.0,,4.62863
209,https://boston.craigslist.org/gbs/apa/d/somerville-somerville-sullivan-square/7513898903.html,Wed 27 Jul 06:14:56 AM,2500.0,2,1.0,950,3.25615
210,https://boston.craigslist.org/gbs/apa/d/medford-spacious-renovated-3br-2ba/7513890081.html,Wed 27 Jul 03:34:46 AM,3600.0,3,2.0,,6.60577
211,https://boston.craigslist.org/gbs/apa/d/arlington-gorgeous-bed-bath-arlington/7513870782.html,Wed 27 Jul 12:10:52 AM,4995.0,5,2.0,,7.39908
212,https://boston.craigslist.org/gbs/apa/d/arlington-beautiful-arlington-bedroom/7513867454.html,Tue 26 Jul 11:49:17 PM,2150.0,1,1.0,,7.39908
213,https://boston.craigslist.org/gbs/apa/d/cambridge-furnished-suite-with-full/7513862423.html,Tue 26 Jul 11:20:00 PM,1495.0,4,3.0,1850,2.6484
214,https://boston.craigslist.org/gbs/apa/d/cambridge-no-fee-br-15-ba-gleaming/7513849928.html,Tue 26 Jul 10:19:59 PM,3800.0,2,1.5,850,2.89901
215,https://boston.craigslist.org/gbs/apa/d/brighton-massive-exclusive-bed-with/7513835378.html,Tue 26 Jul 09:25:03 PM,2350.0,1,1.0,,4.9469
216,https://boston.craigslist.org/gbs/apa/d/brighton-1-renovated-ht-hw-included-pet/7513833981.html,Tue 26 Jul 09:19:46 PM,2600.0,1,1.0,430,5.60744
217,https://boston.craigslist.org/gbs/apa/d/chelsea-beautiful-small-townhouse/7513827099.html,Tue 26 Jul 08:56:03 PM,1950.0,1,1.0,550,3.58856
218,https://boston.craigslist.org/gbs/apa/d/cambridge-arlington-cambridge-line/7513819491.html,Tue 26 Jul 08:31:06 PM,3050.0,2,1.0,900,6.45326
219,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-no-fee-stunning-jamaica/7513818469.html,Tue 26 Jul 08:27:55 PM,2325.0,2,1.0,,4.01808
220,https://boston.craigslist.org/gbs/apa/d/brighton-newly-renovatedgorgeous-bed1/7513816532.html,Tue 26 Jul 08:21:42 PM,3295.0,2,1.0,,5.26031
221,https://boston.craigslist.org/gbs/apa/d/brighton-2br-1ba-parking-yard-quiet/7513811379.html,Tue 26 Jul 08:05:43 PM,2100.0,2,1.0,1100,6.39106
222,https://boston.craigslist.org/gbs/apa/d/roxbury-bedroom-apartment-renovated/7513807016.html,Tue 26 Jul 07:52:54 PM,1949.0,1,1.0,600,2.97575
223,https://boston.craigslist.org/gbs/apa/d/brighton-newly-renovatedgorgeous-bed1/7513802326.html,Tue 26 Jul 07:39:03 PM,2795.0,1,1.0,,5.26031
224,https://boston.craigslist.org/gbs/apa/d/brighton-oak-square-bed-office-parking/7513801997.html,Tue 26 Jul 07:38:03 PM,3000.0,3,1.0,,6.29132
225,https://boston.craigslist.org/gbs/apa/d/boston-best-price-fenway-studio-with/7513801238.html,Tue 26 Jul 07:35:39 PM,1800.0,0,1.0,,2.74065
226,https://boston.craigslist.org/gbs/apa/d/cambridge-all-new-central-sq-harvard-bz/7513797395.html,Tue 26 Jul 07:25:05 PM,2550.0,1,1.0,,3.75094
227,https://boston.craigslist.org/gbs/apa/d/cambridge-aug-1st-before-room-available/7513791417.html,Tue 26 Jul 07:08:20 PM,1300.0,3,1.0,,2.66709
228,https://boston.craigslist.org/gbs/apa/d/brighton-sunny-open-utilities-included/7513786509.html,Tue 26 Jul 06:55:44 PM,1800.0,0,1.0,450,5.23182
229,https://boston.craigslist.org/gbs/apa/d/brighton-1-chestnut-hill-large-studio/7513786319.html,Tue 26 Jul 06:55:15 PM,2075.0,0,1.0,,5.96826
230,https://boston.craigslist.org/gbs/apa/d/somerville-sunny-spacious-top-floor-bed/7513776200.html,Tue 26 Jul 06:27:13 PM,2400.0,2,1.0,,3.56156
231,https://boston.craigslist.org/gbs/apa/d/boston-short-term-leases-available/7513773007.html,Tue 26 Jul 06:18:54 PM,5416.0,2,2.0,1021,1.80581
232,https://boston.craigslist.org/gbs/apa/d/boston-rooftop-deck-with-seating-and/7513772179.html,Tue 26 Jul 06:16:55 PM,3088.0,1,1.0,673,1.77868
233,https://boston.craigslist.org/gbs/apa/d/dorchester-gorgeous-renovated-2nd-floor/7513770318.html,Tue 26 Jul 06:12:15 PM,3900.0,4,2.0,1050,2.21539
234,https://boston.craigslist.org/gbs/apa/d/boston-bed-office-in-the-north-end/7513767605.html,Tue 26 Jul 06:05:16 PM,3250.0,2,1.0,1200,1.44663
235,https://boston.craigslist.org/gbs/apa/d/brighton-brand-new-renovated-on-trolley/7513765687.html,Tue 26 Jul 06:01:03 PM,3295.0,2,1.0,800,5.33057
236,https://boston.craigslist.org/gbs/apa/d/brighton-rare-bed-with-office-in/7513762327.html,Tue 26 Jul 05:52:54 PM,2150.0,1,1.0,,5.49386
237,https://boston.craigslist.org/gbs/apa/d/winchester-two-bedroom-15-bath-duplex/7513759767.html,Tue 26 Jul 05:46:37 PM,1675.0,2,1.5,850,9.03434
238,https://boston.craigslist.org/gbs/apa/d/newton-large-luxury-bedroom-in-brighton/7513748500.html,Tue 26 Jul 05:20:16 PM,2995.0,2,1.0,,6.65026
239,https://boston.craigslist.org/gbs/apa/d/cambridge-close-to-inman-square-very/7513748245.html,Tue 26 Jul 05:19:42 PM,2500.0,2,1.0,,3.08847
240,https://boston.craigslist.org/gbs/apa/d/brighton-cozy-bedroom-close-to-the/7513745283.html,Tue 26 Jul 05:13:07 PM,2650.0,2,1.0,,5.42248
241,https://boston.craigslist.org/gbs/apa/d/medford-newly-remodeled-no-fee-near/7513742557.html,Tue 26 Jul 05:07:03 PM,2750.0,2,1.0,,5.48693
242,https://boston.craigslist.org/gbs/apa/d/dorchester-for-rent-by-owner-4bd-2bth/7513741106.html,Tue 26 Jul 05:03:54 PM,3800.0,4,2.0,,1.75456
243,https://boston.craigslist.org/gbs/apa/d/cambridge-cambridge-bed-baths-levels/7513737240.html,Tue 26 Jul 04:54:47 PM,4500.0,3,2.0,1586,3.49994
244,https://boston.craigslist.org/gbs/apa/d/dorchester-large-updated-4bed-2bath-in/7513737134.html,Tue 26 Jul 04:54:32 PM,3800.0,4,2.0,1000,2.12417
245,https://boston.craigslist.org/gbs/apa/d/chelsea-spacious-updated-bed-parking/7513736754.html,Tue 26 Jul 04:53:40 PM,1800.0,1,1.0,525,2.99546
246,https://boston.craigslist.org/gbs/apa/d/brookline-village-spacious-bedroom/7513729836.html,Tue 26 Jul 04:38:10 PM,3495.0,3,1.0,,4.30312
247,https://boston.craigslist.org/gbs/apa/d/somerville-stunning-bed-in-medford-d-in/7513721475.html,Tue 26 Jul 04:19:27 PM,3395.0,4,1.0,,4.92421
248,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-two-bedroom-with-balcony/7513718080.html,Tue 26 Jul 04:12:00 PM,3724.0,2,2.0,897,3.66738
249,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-stunning-2br-unit-in-jp/7513718064.html,Tue 26 Jul 04:11:58 PM,3789.0,2,2.0,928,4.10835
250,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-stunning-2br-unit-in-jp/7513717170.html,Tue 26 Jul 04:10:08 PM,3724.0,2,2.0,897,4.10835
251,https://boston.craigslist.org/gbs/apa/d/stoneham-sunny-one-bedroom-heat-hot/7513716016.html,Tue 26 Jul 04:07:32 PM,1600.0,1,1.0,,10.7486
252,https://boston.craigslist.org/gbs/apa/d/charlestown-2br-unit-close-to-sullivan/7513714803.html,Tue 26 Jul 04:05:00 PM,4621.0,2,2.0,1010,2.45034
253,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-beautiful-two-bedroom/7513712835.html,Tue 26 Jul 04:01:11 PM,3789.0,2,2.0,928,3.66738
254,https://boston.craigslist.org/gbs/apa/d/brighton-wow4-bed-bathpets/7513711692.html,Tue 26 Jul 03:58:59 PM,5600.0,4,2.0,,5.29848
255,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-spacious-three-bedroom/7513708155.html,Tue 26 Jul 03:51:17 PM,4728.0,3,2.0,1214,4.10835
256,https://boston.craigslist.org/gbs/apa/d/brookline-brand-new-bed-by-longwood/7513707139.html,Tue 26 Jul 03:49:12 PM,7500.0,4,2.5,,3.76293
257,https://boston.craigslist.org/gbs/apa/d/allston-newly-renovated-15bed-apt-by/7513706749.html,Tue 26 Jul 03:48:19 PM,2650.0,1,1.0,,4.57634
258,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-gorgeous-three-bedroom/7513704277.html,Tue 26 Jul 03:43:01 PM,4485.0,3,2.0,1058,3.66738
259,https://boston.craigslist.org/gbs/apa/d/brookline-stunning-4bed-2bath-apt-in/7513698441.html,Tue 26 Jul 03:30:47 PM,4800.0,4,2.0,,4.03466
260,https://boston.craigslist.org/gbs/apa/d/east-boston-awesome-bed-in-eagle-hill/7513694856.html,Tue 26 Jul 03:23:32 PM,3125.0,3,1.0,,2.33397
261,https://boston.craigslist.org/gbs/apa/d/watertown-amazing-bed-in-belmont-d-in/7513687648.html,Tue 26 Jul 03:09:02 PM,2245.0,2,1.0,,6.74351
262,https://boston.craigslist.org/gbs/apa/d/brookline-village-brookline-washer/7513677984.html,Tue 26 Jul 02:49:41 PM,3495.0,3,1.0,,4.30312
263,https://boston.craigslist.org/gbs/apa/d/charlestown-3br-upper-duplex/7513676077.html,Tue 26 Jul 02:45:46 PM,3200.0,3,2.0,1500,2.67277
264,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-sun-filled-3br-2ba-deck/7513673644.html,Tue 26 Jul 02:41:00 PM,3300.0,3,2.0,,3.65231
