,URL,Date,Monthly Rent,Bedrooms,Bathrooms,Area in sqft,Distance
53,https://boston.craigslist.org/gbs/apa/d/boston-north-end-1b1b-with-hardwood/7514441718.html,Thu 28 Jul 12:37:18 PM,2500.0,1,1.0,550.0,1.5939
54,https://boston.craigslist.org/gbs/apa/d/somerville-sweet-bed-parking-spot/7514440398.html,Thu 28 Jul 12:34:40 PM,2000.0,1,1.0,,4.06436
55,https://boston.craigslist.org/gbs/apa/d/dorchester-bedroom-apartment-near-jfk/7514440375.html,Thu 28 Jul 12:34:36 PM,2500.0,2,1.0,1150.0,1.88378
56,https://boston.craigslist.org/gbs/apa/d/brighton-pet-friendly-1bd-split-w-in/7514440160.html,Thu 28 Jul 12:34:10 PM,2750.0,1,1.0,,5.56327
57,https://boston.craigslist.org/gbs/apa/d/somerville-awesome-bed-quiet-street-sep/7514439227.html,Thu 28 Jul 12:32:19 PM,2400.0,2,1.0,,4.43625
58,https://boston.craigslist.org/gbs/apa/d/boston-north-end-apartment-available-1/7514436511.html,Thu 28 Jul 12:26:45 PM,2500.0,1,1.0,,1.46186
59,https://boston.craigslist.org/gbs/apa/d/somerville-winter-hill-nice-bed-bath-1/7514436430.html,Thu 28 Jul 12:26:34 PM,2400.0,2,1.0,,4.42505
60,https://boston.craigslist.org/gbs/apa/d/cambridge-north-cambridge-alewife-bed/7514431443.html,Thu 28 Jul 12:16:54 PM,1900.0,1,1.0,,5.78295
61,https://boston.craigslist.org/gbs/apa/d/arlington-amazing-5bed-2bath4995-heat/7514428430.html,Thu 28 Jul 12:11:18 PM,4995.0,5,2.0,,8.22635
62,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-elegant-spacious-studio/7514423364.html,Thu 28 Jul 12:02:02 PM,2100.0,1,1.0,800.0,4.14997
63,https://boston.craigslist.org/gbs/apa/d/arlington-great-value-1bed-1bath2150/7514421562.html,Thu 28 Jul 11:58:47 AM,2150.0,1,1.0,,8.22635
64,https://boston.craigslist.org/gbs/apa/d/medford-winter-hill-bedroom/7514420630.html,Thu 28 Jul 11:56:47 AM,2400.0,2,1.0,,6.24212
65,https://boston.craigslist.org/gbs/apa/d/arlington-great-value-studio-1bath1850/7514415473.html,Thu 28 Jul 11:45:46 AM,1850.0,0,1.0,,8.22635
66,https://boston.craigslist.org/gbs/apa/d/brighton-rare-updated-bed-oak-square/7514408051.html,Thu 28 Jul 11:29:44 AM,2300.0,1,1.0,,5.36851
67,https://boston.craigslist.org/gbs/apa/d/roxbury-rooms-for-rent-furnished/7514407795.html,Thu 28 Jul 11:29:09 AM,1250.0,3,1.0,,3.1795
68,https://boston.craigslist.org/gbs/apa/d/chestnut-hill-one-bedroom-at-broadlawn/7514404330.html,Thu 28 Jul 11:21:44 AM,2300.0,1,1.0,780.0,6.92266
69,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-sept-gorgeous-jamaica/7514395117.html,Thu 28 Jul 11:01:22 AM,2600.0,1,1.0,1000.0,3.78027
70,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7514394371.html,Thu 28 Jul 10:59:58 AM,2300.0,1,1.0,624.0,4.03658
71,https://boston.craigslist.org/gbs/apa/d/jamaica-plain-one-bed-jul-sept-move-in/7514394182.html,Thu 28 Jul 10:59:31 AM,1.0,1,1.0,624.0,4.03658
72,https://boston.craigslist.org/gbs/apa/d/mattapan-no-security-deposit-bedroom/7514391299.html,Thu 28 Jul 10:52:53 AM,2900.0,3,1.0,,5.53021
73,https://boston.craigslist.org/gbs/apa/d/brighton-bedroom-in-boston-brighton/7514387601.html,Thu 28 Jul 10:44:13 AM,2700.0,2,1.0,800.0,5.68072
74,https://boston.craigslist.org/gbs/apa/d/watertown-charming-br-stdy-shrd-yard/7514382371.html,Thu 28 Jul 10:32:14 AM,2100.0,1,1.0,,7.02573
